CLASS,CLASS_CODE,COMM_CODE,NAME,SECTOR,SRG,COMM_STRUCTURE,CNSS_YR,FOIP_IND,RES_CNT,DWELL_CNT,PRSCH_CHLD,ELECT_CNT,EMPLYD_CNT,OWNSHP_CNT,DOG_CNT,CAT_CNT,PUB_SCH,SEP_SCH,PUBSEP_SCH,OTHER_SCH,UNKNWN_SCH,SING_FAMLY,DUPLEX,MULTI_PLEX,APARTMENT,TOWN_HOUSE,MANUF_HOME,CONV_STRUC,COMUNL_HSE,RES_COMM,OTHER_RES,NURSING_HM,OTHER_INST,HOTEL_CNT,OTHER_MISC,APT_NO_RES,APT_OCCPD,APT_OWNED,APT_PERSON,APT_VACANT,APT_UC,APT_NA,CNV_NO_RES,CNV_OCCPD,CNV_OWNED,CNV_PERSON,CNV_VACANT,CNV_UC,CNV_NA,DUP_NO_RES,DUP_OCCPD,DUP_OWNED,DUP_PERSON,DUP_VACANT,DUP_UC,DUP_NA,MFH_NO_RES,MFH_OCCPD,MFH_OWNED,MFH_PERSON,MFH_VACANT,MFH_UC,MFH_NA,MUL_NO_RES,MUL_OCCPD,MUL_OWNED,MUL_PERSON,MUL_VACANT,MUL_UC,MUL_NA,OTH_NO_RES,OTH_OCCPD,OTH_OWNED,OTH_PERSON,OTH_VACANT,OTH_UC,OTH_NA,TWN_NO_RES,TWN_OCCPD,TWN_OWNED,TWN_PERSON,TWN_VACANT,TWN_UC,TWN_NA,SF_NO_RES,SF_OCCPD,SF_OWNED,SF_PERSON,SF_VACANT,SF_UC,SF_NA,OTH_STRTY,DWELSZ_1,DWELSZ_2,DWELSZ_3,DWELSZ_4_5,DWELSZ_6,MALE_CNT,FEMALE_CNT,MALE_0_4,MALE_5_14,MALE_15_19,MALE_20_24,MALE_25_34,MALE_35_44,MALE_45_54,MALE_55_64,MALE_65_74,MALE_75,FEM_0_4,FEM_5_14,FEM_15_19,FEM_20_24,FEM_25_34,FEM_35_44,FEM_45_54,FEM_55_64,FEM_65_74,FEM_75,MF_0_4,MF_5_14,MF_15_19,MF_20_24,MF_25_34,MF_35_44,MF_45_54,MF_55_64,MF_65_74,MF_75,OTHER_CNT,OTHER_0_4,OTHER_5_14,OTHER_15_19,OTHER_20_24,OTHER_25_34,OTHER_35_44,OTHER_45_54,OTHER_55_64,OTHER_65_74,OTHER_75
Residential,1,SHN,SHAWNESSY,SOUTH,BUILT-OUT,1980s/1990s,2019,,9368,3323,649,0,0,2506,0,0,1718,731,217,74,583,2681,56,0,257,264,0,63,0,0,0,2,0,0,0,0,250,135,493,7,0,0,0,48,6,129,11,0,4,0,55,50,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,78,1,0,0,0,261,164,630,3,0,0,1,2650,2151,7941,27,0,0,2,468,1082,806,760,145,4686,4648,255,537,303,345,559,779,638,727,349,194,248,454,259,299,527,782,695,718,423,243,503,999,568,644,1086,1567,1333,1445,772,437,20,0,8,6,0,0,6,0,0,0,0
Residential,1,BLM,BELMONT,SOUTH,DEVELOPING,BUILDING OUT,2019,,86,229,0,0,0,28,0,0,12,10,0,0,204,114,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,114,0,11,30,28,84,2,71,0,0,0,14,7,0,0,29,24,6,0,0,0,13,10,0,0,0,0,0,0,0,0,16,8,0,0,0,0,6,0,0,0,29,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Industrial,2,EFV,EAST FAIRVIEW INDUSTRIAL,SOUTH,N/A,EMPLOYMENT,2019,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Residential,1,DIA,DIAMOND COVE,SOUTH,BUILT-OUT,1980s/1990s,2019,,690,271,6,0,0,256,0,0,166,51,23,0,28,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,256,690,1,0,0,0,38,134,38,54,0,357,333,14,45,17,12,16,37,47,80,70,19,9,33,16,11,18,41,54,76,59,16,23,78,33,23,34,78,101,156,129,35,0,0,0,0,0,0,0,0,0,0,0
Residential,1,MID,MIDNAPORE,SOUTH,BUILT-OUT,1960s/1970s,2019,,7270,2898,442,0,0,1778,0,0,1515,563,184,117,519,1341,445,0,664,419,0,23,0,0,1,4,0,1,0,2,557,145,918,104,0,0,0,20,0,36,2,0,0,0,436,349,1100,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,708,1,0,0,1,402,146,952,14,0,0,1,1322,1138,3552,10,0,0,6,713,1006,486,479,54,3459,3796,191,415,198,168,442,485,355,499,451,255,158,375,151,153,449,453,411,627,578,441,349,790,349,321,891,938,766,1126,1029,696,0,0,0,0,0,0,0,0,0,0,0
Residential,1,PAL,PALLISER,SOUTH,BUILT-OUT,1960s/1970s,2019,,3672,1840,327,0,0,1014,0,0,1116,269,113,33,309,468,184,156,710,319,0,3,0,0,0,0,0,0,0,22,664,183,1097,23,0,0,0,2,0,7,0,0,0,1,174,169,302,7,0,0,0,0,0,0,0,0,0,0,142,0,271,12,0,0,0,0,0,0,0,0,0,0,314,229,670,5,0,0,0,465,433,1325,2,0,0,0,605,707,223,216,6,1702,1961,90,219,74,92,180,252,211,159,189,236,87,189,70,91,218,277,204,241,256,328,177,408,144,183,398,529,415,400,445,564,0,0,0,0,0,0,0,0,0,0,0
Residual Sub Area,4,13F,13F,SOUTH,N/A,UNDEVELOPED,2019,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Residential,1,MPL,MAPLE RIDGE,SOUTH,BUILT-OUT,1960s/1970s,2019,,1916,819,72,0,0,728,0,0,534,108,61,17,99,808,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,728,1906,17,1,0,0,154,345,123,158,0,955,957,42,70,60,35,96,121,149,171,106,105,34,111,33,39,86,124,129,177,107,117,76,181,93,74,182,245,278,348,213,222,0,0,0,0,0,0,0,0,0,0,0
Residential,1,SOW,SOUTHWOOD,SOUTH,BUILT-OUT,1960s/1970s,2019,,6246,2673,414,0,0,1404,0,0,1470,486,201,81,434,1377,291,32,334,521,0,117,0,0,0,0,0,1,0,0,329,81,618,5,0,0,0,103,6,186,8,0,5,0,280,85,755,11,0,0,0,0,0,0,0,0,0,0,30,0,40,2,0,0,0,1,0,9,0,0,0,0,493,143,1253,24,0,0,2,1327,1089,3385,32,2,1,1,671,928,444,450,69,3114,3113,176,348,190,218,494,479,457,400,181,171,175,295,160,207,511,500,437,391,229,208,351,643,350,425,1005,979,894,791,410,379,0,0,0,0,0,0,0,0,0,0,0
Residential,1,CED,CEDARBRAE,SOUTH,BUILT-OUT,1960s/1970s,2019,,6094,2624,429,0,0,1869,0,0,1580,492,190,49,311,1337,592,0,163,492,0,40,0,0,0,0,0,0,0,0,153,29,273,10,0,0,0,33,0,53,7,0,0,0,574,376,1412,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477,296,1030,15,0,0,1,1320,1168,3326,14,1,0,0,642,971,477,426,38,2983,3089,203,365,131,143,435,485,368,392,317,144,148,354,134,137,410,471,396,490,378,171,351,725,265,280,845,956,764,882,695,315,6,0,6,0,0,0,0,0,0,0,0
Residential,1,WIL,WILLOW PARK,SOUTH,BUILT-OUT,1960s/1970s,2019,,5328,2291,299,0,0,1712,0,0,1291,431,123,53,391,1587,0,16,229,439,0,18,0,0,0,0,0,2,0,0,214,0,379,15,0,0,0,16,0,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,45,1,0,0,0,0,0,0,2,0,0,0,429,289,951,6,0,0,0,1559,1423,3928,11,3,0,2,510,941,351,406,21,2660,2636,139,258,130,151,304,326,390,394,297,271,123,281,117,104,297,352,392,385,303,282,262,548,247,255,601,678,791,779,600,553,18,0,9,0,0,0,0,9,0,0,0
Residential,1,OAK,OAKRIDGE,SOUTH,BUILT-OUT,1960s/1970s,2019,,5690,2298,404,0,0,1910,0,0,1506,303,156,39,293,1706,144,1,35,407,0,5,0,0,0,0,0,0,0,0,33,29,50,2,0,0,0,5,0,11,0,0,0,0,136,91,257,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,394,238,876,12,0,0,0,1683,1552,4492,16,2,1,0,402,930,443,442,35,2803,2881,145,366,157,132,294,312,380,408,359,250,160,339,120,118,254,370,425,456,394,245,305,705,277,250,548,682,805,864,753,495,0,0,0,0,0,0,0,0,0,0,0
Residential,1,SVO,SILVERADO,SOUTH,DEVELOPING,BUILDING OUT,2019,,7655,2588,896,0,0,2012,0,0,1189,529,226,128,516,1839,143,1,138,463,0,4,0,0,0,0,0,0,0,0,136,66,256,2,0,0,0,3,0,6,1,0,0,0,120,96,385,23,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,434,321,1070,28,0,0,0,1798,1529,5935,34,7,0,0,289,672,617,791,122,3792,3811,344,640,205,205,583,749,556,336,125,49,329,603,199,163,655,790,546,335,140,51,673,1250,404,374,1245,1545,1108,680,265,100,41,0,7,0,6,7,6,6,9,0,0
Industrial,2,GBP,GLENDEER BUSINESS PARK,SOUTH,N/A,EMPLOYMENT,2019,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Residual Sub Area,4,13C,13C,SOUTH,N/A,UNDEVELOPED,2019,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Residential,1,WAL,WALDEN,SOUTH,DEVELOPING,BUILDING OUT,2019,,6228,2421,728,0,0,1744,0,0,1017,448,176,108,672,1254,380,0,317,450,0,19,0,0,0,1,0,0,0,0,273,117,468,43,0,0,0,11,0,15,7,1,0,7,346,300,933,11,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,289,0,0,0,6,360,277,752,35,49,0,15,1126,1050,3771,35,77,1,1,349,662,469,564,61,2986,3208,272,453,140,117,630,608,384,182,111,89,283,417,144,130,709,614,334,206,148,223,555,876,284,247,1347,1222,724,388,259,312,20,0,6,0,0,8,0,6,0,0,0
Residential,1,CAN,CANYON MEADOWS,SOUTH,BUILT-OUT,1960s/1970s,2019,,7624,3213,482,0,0,2379,0,0,1809,464,219,78,643,1958,152,0,333,711,0,59,0,0,0,0,0,0,0,1,318,157,565,13,0,0,0,48,0,88,10,0,1,0,151,59,392,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,688,458,1381,22,0,0,1,1902,1705,5198,43,1,0,0,636,1318,541,556,55,3820,3786,190,415,198,229,576,586,486,558,380,202,189,358,198,204,488,573,534,592,426,224,379,773,396,433,1064,1159,1020,1150,806,426,0,0,0,0,0,0,0,0,0,0,0
Industrial,2,FVI,FAIRVIEW INDUSTRIAL,SOUTH,N/A,EMPLOYMENT,2019,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Residential,1,DRN,DEER RUN,SOUTH,BUILT-OUT,1980s/1990s,2019,,5065,2111,311,0,0,1641,0,0,1362,319,133,53,244,1561,117,0,216,206,0,11,0,0,0,0,0,0,0,0,194,0,291,22,0,0,0,7,0,21,3,0,1,0,115,92,294,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,90,324,35,0,0,0,1538,1459,4135,18,0,2,0,401,824,383,375,40,2557,2493,149,261,120,145,307,373,312,437,350,103,132,276,101,126,293,364,304,467,336,94,281,537,221,271,600,737,616,911,686,197,7,0,0,0,0,0,0,0,7,0,0
Residential,1,CHK,CHINOOK PARK,SOUTH,BUILT-OUT,1950s,2019,,1662,588,55,0,0,464,0,0,382,68,57,19,62,490,0,0,96,0,0,1,0,0,0,1,0,0,0,0,90,13,218,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,121,0,0,0,0,0,0,0,0,0,0,0,480,451,1322,8,1,0,1,78,227,109,150,0,805,850,41,92,56,53,55,97,100,137,109,65,25,91,54,48,66,110,119,135,87,115,66,183,110,101,121,207,219,272,196,180,0,0,0,0,0,0,0,0,0,0,0
Residential,1,FAI,FAIRVIEW,SOUTH,BUILT-OUT,1950s,2019,,3646,1613,200,0,0,1019,0,0,860,288,70,50,344,1253,0,0,313,0,0,47,0,0,0,0,0,0,0,0,282,0,670,31,0,0,0,35,0,53,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1214,1019,2923,22,1,0,0,390,582,267,266,19,1828,1814,106,187,76,106,305,283,254,270,140,101,93,184,70,99,277,330,223,244,147,147,199,371,146,205,582,613,477,514,287,248,0,0,0,0,0,0,0,0,0,0,0
Residential,1,PKL,PARKLAND,SOUTH,BUILT-OUT,1960s/1970s,2019,,3660,1448,138,0,0,1349,0,0,884,310,114,38,102,1353,10,0,70,14,0,1,0,0,0,0,0,0,0,0,64,53,90,5,0,0,0,1,0,0,0,0,0,0,9,8,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,23,0,0,0,0,1334,1279,3533,12,2,0,0,212,645,216,329,17,1819,1830,72,236,107,81,101,209,263,303,293,154,62,217,105,79,93,224,277,307,312,154,134,453,212,160,194,433,540,610,605,308,0,0,0,0,0,0,0,0,0,0,0
Residential,1,SHS,SHAWNEE SLOPES,SOUTH,BUILT-OUT,1980s/1990s,2019,,1911,848,48,0,0,619,0,0,397,154,49,26,222,471,96,0,187,93,0,0,0,0,0,1,0,0,0,0,133,92,207,13,41,0,0,0,0,0,0,0,0,0,91,87,158,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,172,0,0,0,2,45,28,75,5,41,0,5,449,412,1299,10,7,0,1,160,310,114,116,17,884,1022,38,73,33,41,79,107,96,150,146,121,36,81,39,43,96,100,111,163,188,165,74,154,72,84,175,207,207,313,334,286,0,0,0,0,0,0,0,0,0,0,0
Residential,1,YKV,YORKVILLE,SOUTH,DEVELOPING,BUILDING OUT,2019,,14,118,0,0,0,0,0,0,0,0,0,0,114,62,20,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,33,0,8,1,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Residential,1,ACA,ACADIA,SOUTH,BUILT-OUT,1960s/1970s,2019,,10520,5046,698,0,0,2577,0,0,2660,808,303,128,1147,2282,132,1,2026,384,93,123,0,0,2,1,0,2,0,6,1906,333,3433,110,0,2,3,102,6,165,5,0,12,0,127,77,308,3,0,0,0,37,35,59,2,0,54,0,1,0,0,0,0,0,0,3,0,246,2,0,0,0,365,244,947,16,0,3,2,2222,1882,5360,41,0,4,5,1597,1772,718,604,69,5310,5171,296,477,215,263,877,892,691,776,439,384,243,437,193,239,782,814,642,761,492,568,539,920,408,509,1659,1706,1339,1537,931,952,19,0,6,0,7,0,0,6,0,0,0
Residual Sub Area,4,13M,13M,SOUTH,N/A,UNDEVELOPED,2019,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Residential,1,PCK,PINE CREEK,SOUTH,DEVELOPING,BUILDING OUT,2019,,14,35,0,0,0,0,0,0,0,0,0,0,33,22,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,14,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Residual Sub Area,4,13L,13L,SOUTH,N/A,UNDEVELOPED,2019,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Residential,1,CHA,CHAPARRAL,SOUTH,DEVELOPING,BUILDING OUT,2019,,12654,4179,922,0,0,3674,0,0,2184,932,417,183,463,3290,311,0,193,382,0,3,0,0,0,0,0,0,0,0,183,120,272,9,1,0,0,2,0,0,1,0,0,0,306,278,624,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,377,279,805,5,0,0,1,3254,2997,10950,28,0,0,0,517,1114,826,1504,158,6284,6342,336,1147,624,380,545,990,1155,666,297,144,340,1085,508,340,616,1081,1177,658,371,166,676,2232,1132,720,1161,2071,2342,1324,668,310,10,0,0,0,0,0,0,10,0,0,0
